Date,close,EMA20,EMA50,EMA100,RSI,MACDH,CCI,WMR,OBV,TRIX,ATR,ForceIndex,AccDis,Aaron,timeseries
3/4/2013,56.51,-8.12,-12.27,-17.42,0.56,-0.2,-285.94,98.34,19437075927,-0.38,1.69,-90163613.58,18227546837,-136,62.22
3/5/2013,58.09,-6.25,-10.41,-15.59,-6.81,-0.16,-233.38,77.78,19366766340,-0.38,1.72,-61691483.5,18168809247,-136,61.38
3/6/2013,57.31,-6.7,-10.89,-16.12,-4.87,-0.16,-219.03,87.35,19302809867,-0.39,1.71,-61249323.46,18102132534,-136,60.67
3/7/2013,58.01,-5.76,-9.93,-15.18,-8.03,-0.09,-208.6,77.37,19278390693,-0.4,1.7,-37482456.7,18068878217,-136,60.16
3/8/2013,58.17,-5.41,-9.52,-14.8,-8.77,-0.01,-181.95,70.91,19301159342,-0.4,1.65,8836419.9,18058212648,-136,59.92
3/11/2013,59.05,-4.43,-8.44,-13.71,-12.74,0.11,-166.79,51.23,19376760602,-0.4,1.67,73042573.74,18089836448,-136,60.06
3/12/2013,57.7,-5.56,-9.54,-14.83,-8.6,0.11,-172.33,73.89,19397161581,-0.4,1.67,-8947412.54,18087701085,-136,60.09
3/13/2013,57.69,-5.38,-9.32,-14.62,-8.57,0.12,-175.96,74.11,19420330371,-0.39,1.64,8837452.7,18096343963,-136,60.04
3/14/2013,58.28,-4.67,-8.52,-13.82,-11.46,0.18,-151.37,62.63,19435271728,-0.38,1.59,1380427.36,18087355471,-136,60.18
3/15/2013,59.88,-3.11,-6.79,-12.05,-18.47,0.32,-86.11,26.26,19462827502,-0.37,1.59,49525661.58,18107016762,-136,60.7
3/18/2013,61.6,-1.59,-5.01,-10.19,-24.78,0.52,-9.28,4.52,19496979356,-0.35,1.65,80914209.66,18130686717,-136,61.52
3/19/2013,61.43,-1.93,-5.11,-10.23,-24.06,0.62,18.43,15.44,19528088943,-0.32,1.66,107701392.7,18173071864,-136,62.31
3/20/2013,61.08,-2.4,-5.39,-10.44,-22.58,0.64,5.48,21.18,19564007908,-0.28,1.62,102618605.1,18216580490,-132,62.86
3/21/2013,61.17,-2.43,-5.23,-10.21,-22.96,0.64,2.08,19.63,19603894682,-0.25,1.58,95391154.12,18254049121,-128,63.38
3/22/2013,62.49,-1.34,-3.89,-8.79,-27.97,0.7,31.03,0.46,19631517985,-0.21,1.57,70194660,18283670409,-124,64.22
3/25/2013,62.72,-1.34,-3.66,-8.46,-28.83,0.72,51.92,13.03,19653889783,-0.17,1.54,23953780.78,18275462533,-120,64.95
3/26/2013,62.38,-1.85,-3.98,-8.69,-27,0.68,21.28,18.02,19687882155,-0.13,1.48,23453293.26,18256959756,-20,65.67
3/27/2013,61.08,-3.19,-5.21,-9.86,-20.68,0.54,-36.75,39.88,19720737369,-0.1,1.48,7319527.28,18235131863,-20,66.03
3/28/2013,59.74,-4.43,-6.43,-11.05,-15.08,0.35,-81.28,60.9,19712293352,-0.08,1.48,-24265948.32,18202046138,-20,66.05
4/1/2013,57.77,-6.13,-8.21,-12.83,-8.41,0.08,-147.7,92.04,19664443947,-0.07,1.54,-88680727,18133255008,-20,65.49
4/2/2013,57.9,-5.76,-7.9,-12.52,-9.03,-0.07,-163.52,90.06,19618026032,-0.07,1.55,-91328691.74,18067288090,-20,64.79
4/3/2013,58.21,-5.27,-7.43,-12.04,-10.64,-0.15,-155.54,87.16,19604473478,-0.07,1.52,-80491264.4,18003248320,-20,64.31
4/4/2013,57.6,-5.65,-7.86,-12.47,-8.51,-0.22,-178.73,94.47,19589558852,-0.08,1.51,-69983363.26,17939562606,-20,63.62
4/5/2013,56.96,-6.03,-8.31,-12.92,-6.34,-0.29,-214.22,93,19577626032,-0.09,1.48,-52553350.54,17899938813,-20,62.87
4/8/2013,57.39,-5.4,-7.71,-12.31,-8.82,-0.29,-193.92,87.01,19600222253,-0.11,1.43,-7803560.72,17884236581,-20,62.25
4/9/2013,57.5,-5.12,-7.44,-12.03,-9.46,-0.26,-185.33,85.48,19611670819,-0.12,1.38,-9448196.56,17886948679,-20,61.76
4/10/2013,58.74,-3.85,-6.09,-10.64,-16.38,-0.14,-148.63,68.15,19623754793,-0.13,1.4,8232492.56,17913193593,-112,61.4
4/11/2013,58.55,-3.99,-6.17,-10.69,-15.51,-0.07,-142.14,70.86,19637340518,-0.13,1.37,15980330.46,17947000462,-112,60.97
4/12/2013,57.9,-4.53,-6.69,-11.18,-12.62,-0.05,-160.86,79.87,19658154234,-0.14,1.32,20630991.42,17965787508,-112,60.47
4/15/2013,56.48,-5.72,-7.93,-12.42,-7.07,-0.12,-196.18,99.35,19648048425,-0.15,1.33,-8406864.46,17962548821,-136,59.88
4/16/2013,57.39,-4.69,-6.89,-11.36,-12.27,-0.1,-178.41,82.04,19637893492,-0.15,1.31,3862179.52,17965494406,-136,59.72
4/17/2013,54.04,-7.61,-9.97,-14.48,-1.87,-0.28,-253.5,91.27,19561709447,-0.17,1.5,-177756549.6,17926772811,-144,58.94
4/18/2013,52.51,-8.6,-11.19,-15.77,1.59,-0.47,-294.4,95.72,19468646326,-0.2,1.56,-225727903.6,17865614486,-148,57.92
4/19/2013,52.29,-8.32,-11.1,-15.74,2.05,-0.57,-292.25,89.76,19357061302,-0.23,1.59,-224617482.2,17805395702,-152,57.02
4/22/2013,53.45,-6.81,-9.69,-14.36,-4.12,-0.52,-245.81,74.34,19282836809,-0.26,1.6,-177055445.4,17767512512,-152,56.63
4/23/2013,54.52,-5.53,-8.42,-13.1,-9.25,-0.38,-202.12,60.24,19226530301,-0.28,1.58,-155614655.3,17733810430,-152,56.63
4/24/2013,54.42,-5.43,-8.32,-13.01,-8.96,-0.27,-189.86,61.51,19168985164,-0.3,1.7,-2028722.2,17734399665,-152,56.7
4/25/2013,54.84,-4.86,-7.73,-12.41,-11.03,-0.15,-153.1,55.98,19163980826,-0.32,1.67,57161325.38,17747121313,-152,56.83
4/26/2013,56.1,-3.6,-6.35,-11,-16.89,0.03,-120.94,39.31,19227633170,-0.32,1.66,111926133,17794291210,-152,57.15
4/29/2013,57.94,-1.92,-4.48,-9.04,-24.09,0.27,-47.35,14.88,19301787264,-0.31,1.71,145991745.7,17849401706,-152,57.67
4/30/2013,59.75,-0.44,-2.7,-7.16,-29.83,0.54,13.72,4.11,19377305948,-0.29,1.74,173132835.1,17908533497,-152,58.57
5/1/2013,59.25,-1.19,-3.21,-7.58,-27.69,0.66,7.19,9.91,19475951714,-0.26,1.72,165132345.5,17959129740,-148,59.37
5/2/2013,60.14,-0.6,-2.37,-6.63,-30.42,0.76,25.15,4.84,19576456403,-0.22,1.69,175885957.4,18026135334,-144,60.27
5/3/2013,60.78,-0.3,-1.8,-5.94,-32.29,0.84,35.97,4.77,19656829671,-0.17,1.65,139252387.8,18055618858,-40,61.18
5/6/2013,62.31,0.78,-0.4,-4.39,-36.41,0.94,51.71,1.93,19730036249,-0.12,1.66,118256143.4,18085004228,-36,62.38
5/7/2013,62.02,0.1,-0.8,-4.66,-34.95,0.95,33.26,8.79,19744496151,-0.07,1.66,48633776.4,18088502499,-32,63.46
5/8/2013,62.76,0.43,-0.19,-3.91,-36.93,0.95,26.15,2.37,19807928761,-0.01,1.64,78763876.56,18109841115,-32,64.76
5/9/2013,62.19,-0.42,-0.86,-4.45,-31.8,0.83,3.88,12.06,19830335059,0.04,1.61,39846380.42,18112816056,-32,65.77
5/10/2013,61.64,-1.17,-1.47,-4.96,-29.18,0.68,-18.51,17.45,19817933100,0.08,1.59,19241418.36,18118803166,-32,66.55
5/13/2013,61.9,-1.12,-1.28,-4.67,-30.03,0.56,-26.08,15.03,19796557313,0.12,1.54,-14815825.56,18109536604,-32,67.16
5/14/2013,60.34,-2.72,-2.85,-6.17,-22.75,0.35,-53.33,37.26,19777012736,0.15,1.56,-42477083.88,18088053165,-32,67.49
5/15/2013,58.2,-4.69,-4.92,-8.21,-14.7,0.06,-105.02,64.17,19696788524,0.16,1.67,-139446066.3,18039259539,-32,66.96
5/16/2013,59.02,-3.79,-4.06,-7.3,-17.96,-0.08,-112.42,66.53,19666659902,0.16,1.74,-94610929.12,18023759790,-32,66.36
5/17/2013,58.83,-3.9,-4.2,-7.4,-17.27,-0.18,-105.62,69.35,19631871239,0.16,1.71,-89558064.74,18005176554,-32,65.6
5/20/2013,60.21,-2.57,-2.83,-5.96,-22.66,-0.15,-94.35,48.71,19603803919,0.15,1.75,-62376696.66,18000717378,-32,65.15
5/21/2013,59.74,-3.05,-3.3,-6.37,-20.77,-0.16,-101.7,55.69,19575277677,0.14,1.74,-38288788.36,18012020743,-32,64.63
5/22/2013,59.98,-2.83,-3.06,-6.07,-21.74,-0.15,-96.35,52.08,19605964591,0.14,1.72,46545412.02,18026110687,-32,64.08
5/23/2013,60.1,-2.75,-2.94,-5.89,-22.21,-0.13,-115.22,50.4,19624151015,0.13,1.7,23841218.6,18024414928,-32,63.51
5/24/2013,60.53,-2.39,-2.53,-5.41,-24.05,-0.09,-110.39,43.97,19677551994,0.13,1.64,33819507.38,18044667532,-32,63.11
5/28/2013,60,-2.94,-3.07,-5.89,-21.42,-0.09,-111.98,51.5,19689079636,0.12,1.62,-7602128.64,18033518520,-36,62.74
5/29/2013,60.5,-2.5,-2.59,-5.34,-23.71,-0.07,-118.4,40.93,19739949335,0.12,1.59,11349533.72,18029221900,-44,62.66
