Date,close,EMA20,EMA50,EMA100,RSI,MACDH,CCI,WMR,OBV,TRIX,ATR,ForceIndex,AccDis,Aaron,timeseries
2/13/2013,63.21,67.77,71.96,76.69,43.93,0.54,-9.11,-35.9,20098626102,-0.47,2.06,-15106980.5,18536468377,-48,64.52
2/14/2013,63.15,67.66,71.75,76.5,43.77,0.52,-5.24,-37.39,20009776557,-0.45,1.99,-5330972.7,18507542705,-40,65
2/15/2013,62.24,67.48,71.52,76.28,41.31,0.44,-15.02,-57.71,19911824843,-0.43,1.95,-89998035.3,18414183000,-40,65.33
2/19/2013,62.21,67.31,71.29,76.07,41.24,0.39,-30.89,-58.1,19803003289,-0.41,1.9,-2644363.8,18455854048,-36,65.71
2/20/2013,60.62,67.01,71.01,75.84,37.06,0.25,-65.62,-84.05,19684132050,-0.4,1.88,-189231124.8,18338330217,-8,65.94
2/21/2013,60.22,66.7,70.73,75.6,36.08,0.14,-109.19,-90.54,19572370679,-0.39,1.81,-44559258.9,18340621116,-8,66.37
2/22/2013,60.9,66.48,70.48,75.38,39.05,0.12,-72.94,-79.48,19655008887,-0.38,1.74,56086552.1,18397143568,-8,66.04
2/25/2013,59.76,66.18,70.2,75.14,36.01,0.05,-99.52,-98.64,19561892722,-0.37,1.74,-106580762.6,18307433649,-8,65.3
2/26/2013,60.64,65.99,69.96,74.92,39.89,0.07,-105.79,-76.08,19687228621,-0.37,1.76,110508662.4,18386350717,-8,64.89
2/27/2013,60.01,65.75,69.71,74.69,38.12,0.06,-96.57,-85.38,19540435759,-0.37,1.75,-92288672.4,18337175805,-8,64.51
2/28/2013,59.56,65.5,69.45,74.46,36.84,0.04,-101.5,-92.09,19459831840,-0.36,1.69,-36513575.2,18256571886,-8,64.03
3/1/2013,57.99,65.12,69.14,74.21,32.78,-0.06,-153.34,-99.11,19321761861,-0.37,1.69,-215651500.2,18135021289,-52,63.26
3/4/2013,56.51,64.63,68.78,73.93,29.44,-0.2,-185.94,-98.34,19176121554,-0.38,1.69,-216872982.5,18022614488,-56,62.22
3/5/2013,58.09,64.34,68.5,73.68,36.81,-0.16,-133.38,-77.78,19335680686,-0.38,1.72,252869312.8,18092662765,-56,61.38
3/6/2013,57.31,64.01,68.2,73.43,34.87,-0.16,-119.03,-87.35,19220653394,-0.39,1.71,-90077872.2,18003792241,-56,60.67
3/7/2013,58.01,63.77,67.94,73.19,38.03,-0.09,-108.6,-77.37,19337735969,-0.4,1.7,82320758.6,18090300304,-56,60.16
3/8/2013,58.17,63.58,67.69,72.97,38.77,-0.01,-81.95,-70.91,19435605108,-0.4,1.65,15942882.8,18081693444,-56,59.92
3/11/2013,59.05,63.48,67.49,72.76,42.74,0.11,-66.79,-51.23,19554127852,-0.4,1.67,104157786.7,18180733488,-56,60.06
3/12/2013,57.7,63.26,67.24,72.53,38.6,0.11,-72.33,-73.89,19437685584,-0.4,1.67,-157080618.6,18081985949,-56,60.09
3/13/2013,57.69,63.07,67.01,72.31,38.57,0.12,-75.96,-74.11,19336497341,-0.39,1.64,-1153546,18047006628,-56,60.04
3/14/2013,58.28,62.95,66.8,72.1,41.46,0.18,-51.37,-62.63,19412442757,-0.38,1.59,45035631.9,18045357846,-56,60.18
3/15/2013,59.88,62.99,66.67,71.93,48.47,0.32,13.89,-26.26,19573383975,-0.37,1.59,256669053.9,18179999897,-56,60.7
3/18/2013,61.6,63.19,66.61,71.79,54.78,0.52,90.72,-4.52,19724887124,-0.35,1.65,261100527.1,18299083263,-56,61.52
3/19/2013,61.43,63.36,66.54,71.66,54.06,0.62,118.43,-15.44,19593233520,-0.32,1.66,-23144703.6,18293911685,-56,62.31
3/20/2013,61.08,63.48,66.47,71.52,52.58,0.64,105.48,-21.18,19516092162,-0.28,1.62,-26567483.6,18264549760,-52,62.86
3/21/2013,61.17,63.6,66.4,71.38,52.96,0.64,102.08,-19.63,19611876627,-0.25,1.58,8898376.8,18232701000,-48,63.38
3/22/2013,62.49,63.83,66.38,71.28,57.97,0.7,131.03,-0.46,19711500490,-0.21,1.57,130686583.3,18328106339,-44,64.22
3/25/2013,62.72,64.06,66.38,71.18,58.83,0.72,151.92,-13.03,19836746116,-0.17,1.54,29896131,18258043882,-40,64.95
3/26/2013,62.38,64.23,66.36,71.07,57,0.68,121.28,-18.02,19763195381,-0.13,1.48,-25647141.2,18201397797,60,65.67
3/27/2013,61.08,64.27,66.29,70.94,50.68,0.54,63.25,-39.88,19680368230,-0.1,1.48,-107236313.5,18155410298,60,66.03
3/28/2013,59.74,64.17,66.17,70.79,45.08,0.35,18.72,-60.9,19569656543,-0.08,1.48,-149029001.2,18067272372,60,66.05
4/1/2013,57.77,63.9,65.98,70.6,38.41,0.08,-47.7,-92.04,19472253464,-0.07,1.54,-191387310.1,17984150693,60,65.49
4/2/2013,57.9,63.66,65.8,70.42,39.03,-0.07,-63.52,-90.06,19604656543,-0.07,1.55,16656307.3,17928209288,60,64.79
4/3/2013,58.21,63.48,65.64,70.25,40.64,-0.15,-55.54,-87.16,19695432610,-0.07,1.52,28539995.5,17881198951,60,64.31
4/4/2013,57.6,63.25,65.46,70.07,38.51,-0.22,-78.73,-94.47,19605795101,-0.08,1.51,-54696807.8,17836981726,60,63.62
4/5/2013,56.96,62.99,65.27,69.88,36.34,-0.29,-114.22,-93,19509992442,-0.09,1.48,-61878937.6,17869153406,60,62.87
4/8/2013,57.39,62.79,65.1,69.7,38.82,-0.29,-93.92,-87.01,19585234570,-0.11,1.43,32361639,17905639533,60,62.25
4/9/2013,57.5,62.62,64.94,69.53,39.46,-0.26,-85.33,-85.48,19661899370,-0.12,1.38,8433128.1,17941769779,60,61.76
4/10/2013,58.74,62.59,64.83,69.38,46.38,-0.14,-48.63,-68.15,19755852484,-0.13,1.4,116943441.1,18012423521,-32,61.4
4/11/2013,58.55,62.54,64.72,69.24,45.51,-0.07,-42.14,-70.86,19673723723,-0.13,1.37,-15957618.3,18006016072,-32,60.97
4/12/2013,57.9,62.43,64.59,69.08,42.62,-0.05,-60.86,-79.87,19614061022,-0.14,1.32,-38625632.8,17963088635,-32,60.47
4/15/2013,56.48,62.2,64.41,68.9,37.07,-0.12,-96.18,-99.35,19534705528,-0.15,1.33,-112827640.4,17889446098,-56,59.88
4/16/2013,57.39,62.08,64.28,68.75,42.27,-0.1,-78.41,-82.04,19611124703,-0.15,1.31,69778348,17956497703,-56,59.72
4/17/2013,54.04,61.65,64.01,68.52,31.87,-0.28,-153.5,-91.27,19374932260,-0.17,1.5,-791150204.6,17818815545,-64,58.94
4/18/2013,52.51,61.11,63.7,68.28,28.41,-0.47,-194.4,-95.72,19208408118,-0.2,1.56,-255814388.1,17700224450,-68,57.92
4/19/2013,52.29,60.61,63.39,68.03,27.95,-0.57,-192.25,-89.76,19056135899,-0.23,1.59,-33073525.8,17661994716,-72,57.02
4/22/2013,53.45,60.26,63.14,67.81,34.12,-0.52,-145.81,-74.34,19163583065,-0.26,1.6,124982543.3,17700030146,-72,56.63
4/23/2013,54.52,60.05,62.94,67.62,39.25,-0.38,-102.12,-60.24,19329592162,-0.28,1.58,176982298.6,17787987292,-72,56.63
4/24/2013,54.42,59.85,62.74,67.43,38.96,-0.27,-89.86,-61.51,19087206578,-0.3,1.7,-23220539,17821761721,-72,56.7
4/25/2013,54.84,59.7,62.57,67.25,41.03,-0.15,-53.1,-55.98,19183386424,-0.32,1.67,40135849.8,17763832688,-72,56.83
4/26/2013,56.1,59.7,62.45,67.1,46.89,0.03,-20.94,-39.31,19374397621,-0.32,1.66,240750512.2,17897844202,-72,57.15
4/29/2013,57.94,59.86,62.42,66.98,54.09,0.27,52.65,-14.88,19534353534,-0.31,1.71,295310607,17975582628,-72,57.67
4/30/2013,59.75,60.19,62.45,66.91,59.83,0.54,113.72,-4.11,19707185584,-0.29,1.74,312687745.6,18083646248,-72,58.57
5/1/2013,59.25,60.44,62.46,66.83,57.69,0.66,107.19,-9.91,19580435409,-0.26,1.72,-63222987.3,18074742936,-68,59.37
5/2/2013,60.14,60.74,62.51,66.77,60.42,0.76,125.15,-4.84,19685909867,-0.22,1.69,93903909.7,18098860656,-64,60.27
5/3/2013,60.78,61.08,62.58,66.72,62.29,0.84,135.97,-4.77,19776263961,-0.17,1.65,57582664,18045261821,40,61.18
5/6/2013,62.31,61.53,62.71,66.7,66.41,0.94,151.71,-1.93,19900386424,-0.12,1.66,190329385.2,18122509477,44,62.38
5/7/2013,62.02,61.92,62.82,66.68,64.95,0.95,133.26,-8.79,19779485094,-0.07,1.66,-35424089.6,18101137604,48,63.46
5/8/2013,62.76,62.33,62.95,66.67,66.93,0.95,126.15,-2.37,19897598460,-0.01,1.64,87427513.5,18181436019,48,64.76
5/9/2013,62.19,62.61,63.05,66.64,61.8,0.83,103.88,-12.06,19797941358,0.04,1.61,-100683571,18113735358,48,65.77
5/10/2013,61.64,62.81,63.11,66.6,59.18,0.68,81.49,-17.45,19714254164,0.08,1.59,-45442146.3,18075197373,48,66.55
5/13/2013,61.9,63.02,63.18,66.57,60.03,0.56,73.92,-15.03,19793507488,0.12,1.54,20043165.6,18076176665,48,67.16
5/14/2013,60.34,63.06,63.19,66.51,52.75,0.35,46.67,-37.26,19681762211,0.15,1.56,-173730381.2,17993720408,48,67.49
5/15/2013,58.2,62.89,63.12,66.41,44.7,0.06,-5.02,-64.17,19496477397,0.16,1.67,-397417398.7,17937467891,48,66.96
5/16/2013,59.02,62.81,63.08,66.32,47.96,-0.08,-12.42,-66.53,19647298251,0.16,1.74,123492115,18036236614,48,66.36
5/17/2013,58.83,62.73,63.03,66.23,47.27,-0.18,-5.62,-69.35,19540310847,0.16,1.71,-20177824.4,17982281191,48,65.6
5/20/2013,60.21,62.78,63.04,66.17,52.66,-0.15,5.65,-48.71,19653170889,0.15,1.75,155950006,18053880788,48,65.15
5/21/2013,59.74,62.79,63.04,66.11,50.77,-0.16,-1.7,-55.69,19539131001,0.14,1.74,-53290839.7,18050237229,48,64.63
5/22/2013,59.98,62.81,63.04,66.05,51.74,-0.15,3.65,-52.08,19649911966,0.14,1.72,26753603.2,18007917614,48,64.08
5/23/2013,60.1,62.85,63.04,65.99,52.21,-0.13,-15.22,-50.4,19738230371,0.13,1.7,9971147.9,18027757817,48,63.51
5/24/2013,60.53,62.92,63.06,65.94,54.05,-0.09,-10.39,-43.97,19807315745,0.13,1.64,29713619.5,18083544211,48,63.11
5/28/2013,60,62.94,63.07,65.89,51.42,-0.09,-11.98,-51.5,19710809097,0.12,1.62,-51158174.1,17998135729,44,62.74
5/29/2013,60.5,63,63.09,65.84,53.71,-0.07,-18.4,-40.93,19793479496,0.12,1.59,41467472.1,18028754131,36,62.66
5/30/2013,61.45,63.14,63.14,65.82,57.77,0.01,31.38,-19.92,19881881176,0.11,1.58,83751751.2,18065483403,36,62.71
5/31/2013,61.18,63.25,63.19,65.79,56.29,0.04,43.87,-20.95,19785834990,0.11,1.54,-25394611.6,17975256054,32,62.78
6/3/2013,61.32,63.36,63.23,65.76,56.93,0.06,14.43,-16.7,19878894472,0.12,1.53,13167916.7,18037427540,28,62.94
6/4/2013,61.12,63.44,63.27,65.73,55.68,0.05,36.31,-20.39,19805734920,0.12,1.5,-14741649.8,18004178487,-28,63.24
6/5/2013,60.52,63.46,63.29,65.69,52.03,0,7.43,-31.39,19733110007,0.12,1.46,-43589472.5,17960554238,-28,63.41
6/6/2013,59.57,63.38,63.26,65.63,46.8,-0.09,-53.69,-69.04,19628873478,0.11,1.49,-99055973.5,17927310750,-28,63.5
6/7/2013,60.05,63.36,63.26,65.58,49.55,-0.12,-53.91,-56.63,19730028132,0.1,1.49,48422732.7,18000827372,-28,63.63
6/10/2013,59.63,63.3,63.23,65.52,47.26,-0.16,-19.62,-74.84,19617473198,0.09,1.51,-46957918.3,17926590376,-28,63.65
6/11/2013,59.45,63.22,63.21,65.46,46.24,-0.19,-61.55,-80.15,19545898670,0.08,1.5,-13198342.9,17919915747,-28,63.7
6/12/2013,58.68,63.08,63.15,65.39,42.14,-0.26,-92.99,-97.3,19479613156,0.07,1.49,-51238702.6,17863012592,-28,63.44
6/13/2013,59.22,63.01,63.12,65.33,45.75,-0.25,-113.04,-74.57,19551119104,0.05,1.47,38520254.3,17914406933,-24,63.08
6/14/2013,58.37,62.86,63.05,65.25,41.39,-0.29,-149.24,-94.58,19483119104,0.04,1.44,-57432800,17873467659,-20,62.62
6/17/2013,58.65,62.75,63,65.18,43.31,-0.28,-129.4,-87.76,19547959552,0.02,1.4,18071032.8,17848461049,-16,62.21
6/18/2013,58.62,62.65,62.95,65.11,43.13,-0.26,-120.76,-88.57,19499184185,0,1.35,-1604709.6,17832129816,-12,61.95
6/19/2013,57.36,62.44,62.85,65.02,36.86,-0.32,-170.7,-100,19421450105,-0.01,1.34,-97416348.8,17754395736,40,61.41
6/20/2013,56.48,62.17,62.72,64.91,33.2,-0.39,-198.48,-95.75,19332103009,-0.04,1.35,-78652248.5,17692650398,-56,60.77
6/21/2013,56.01,61.88,62.58,64.8,31.39,-0.44,-200.19,-88.34,19212664941,-0.06,1.38,-56995846.3,17681616160,-60,60.09
6/24/2013,54.44,61.46,62.38,64.65,26.3,-0.55,-226.14,-91.47,19092515185,-0.09,1.44,-188178546.4,17663168157,-64,59.22
6/25/2013,54.45,61.09,62.19,64.51,26.41,-0.59,-186.55,-91.02,19171075717,-0.13,1.43,1005574.8,17651240503,-64,58.38
6/26/2013,53.8,60.69,61.98,64.36,24.5,-0.61,-170.43,-95.49,19079117005,-0.16,1.42,-59920297,17607830240,-72,57.56
6/27/2013,53.19,60.27,61.76,64.2,22.82,-0.63,-153.43,-99.57,18994792302,-0.2,1.4,-51691042.7,17528662597,-76,56.84
6/28/2013,53.58,59.92,61.56,64.05,26.3,-0.57,-134.41,-85.79,19139408118,-0.23,1.41,56819553.8,17578382884,-80,56.29
7/1/2013,55.39,59.79,61.44,63.94,39.78,-0.38,-71.23,-61.15,19237171589,-0.26,1.47,177284278.2,17622172449,-80,56.24
7/2/2013,56.72,59.79,61.37,63.86,47.36,-0.15,-27.01,-38.64,19354657243,-0.27,1.49,155633246.3,17678981523,-80,56.52
7/3/2013,57.05,59.82,61.33,63.78,49.08,0.04,-4.03,-32.67,19414870679,-0.28,1.44,19876455.2,17691722205,-80,56.88
7/5/2013,56.57,59.8,61.26,63.7,46.68,0.13,-7.76,-39.03,19346371029,-0.28,1.42,-33085331,17658939453,-80,57.08
7/8/2013,56.23,59.76,61.18,63.62,45.01,0.18,-18.97,-43.12,19271815395,-0.27,1.43,-25251993,17647768710,-80,57.31
7/9/2013,57.27,59.81,61.15,63.55,50.83,0.27,5.37,-21.76,19359960952,-0.26,1.46,91953444.4,17720456237,-72,57.77
7/10/2013,57.04,59.84,61.11,63.48,49.57,0.31,27.53,-14.15,19289631351,-0.25,1.42,-16281302.7,17703384779,-72,58.19
7/11/2013,57.98,59.96,61.11,63.43,54.47,0.38,61.12,-2.44,19371225472,-0.23,1.4,76486329.7,17762848400,-68,58.75
7/12/2013,57.86,60.05,61.1,63.39,53.8,0.41,72.61,-8.02,19301336039,-0.2,1.36,-7785682.9,17760878280,-56,59.37
7/15/2013,58,60.15,61.1,63.34,54.52,0.43,84.52,-9.44,19361860882,-0.18,1.33,8043751.6,17748343399,-56,59.93
7/16/2013,58.39,60.28,61.12,63.3,56.66,0.44,91,-2.96,19415978446,-0.15,1.3,21343967.5,17794018485,-56,60.61
7/17/2013,58.41,60.39,61.13,63.27,56.75,0.43,106.36,-4.41,19465727222,-0.13,1.25,781055.8,17796263968,-52,61.29
7/18/2013,58.61,60.52,61.15,63.24,57.96,0.42,116.44,-6.76,19520471099,-0.1,1.21,11342931.3,17771072971,-48,61.87
7/19/2013,57.64,60.54,61.14,63.19,50.79,0.34,77.63,-29.48,19448324339,-0.08,1.22,-70206012.1,17707922929,-44,62.14
7/22/2013,57.84,60.57,61.13,63.14,52.06,0.28,67.24,-33.7,19500306144,-0.06,1.18,10100064.8,17676339478,-40,62.37
7/23/2013,56.79,60.51,61.08,63.08,45.26,0.16,25.5,-64.84,19407985640,-0.05,1.18,-96567247,17590283832,-36,62.18
7/24/2013,59.86,60.74,61.15,63.07,61.28,0.28,148.51,-11.93,19555954850,-0.03,1.36,455034912.2,17608841026,68,62.58
7/25/2013,59.58,60.92,61.21,63.07,59.53,0.32,129.13,-17.8,19498551770,-0.01,1.32,-16491904.6,17606678261,68,62.75
7/26/2013,59.93,61.12,61.28,63.07,61.01,0.35,123.63,-10.52,19548604955,0.01,1.29,17813928.2,17655989065,68,62.83
7/29/2013,60.9,61.4,61.39,63.08,64.81,0.41,179.3,-6.93,19610696627,0.04,1.3,60334478.2,17690172772,80,63.05
7/30/2013,61.69,61.72,61.52,63.12,67.58,0.48,209.17,-9.96,19688028327,0.07,1.3,61107509.7,17692707901,84,63.51
7/31/2013,61.58,62,61.64,63.15,66.77,0.49,170.42,-12.45,19607313842,0.1,1.29,-9112665.4,17675256893,88,64.01
8/1/2013,62.17,62.31,61.79,63.19,68.88,0.5,156.49,-1.71,19658860378,0.13,1.24,30572250.5,17723318076,88,64.59
8/2/2013,63.01,62.67,61.96,63.25,71.62,0.53,158.37,-0.7,19727534976,0.16,1.22,57508108,17785114345,96,65.2
8/5/2013,64,63.09,62.16,63.32,74.47,0.57,168.7,-2.35,19807224269,0.2,1.22,78685208.1,17841986646,100,65.87
8/6/2013,63.4,63.41,62.33,63.39,69.87,0.53,141.65,-12.49,19723520980,0.23,1.23,-50238714.1,17811325571,100,66.41
8/7/2013,63.36,63.7,62.49,63.45,69.58,0.46,114.15,-12.99,19648829587,0.26,1.19,-2883087.8,17828314515,96,66.83
8/8/2013,63.23,63.91,62.62,63.49,65.19,0.35,85.44,-20.46,19584849181,0.28,1.18,-36296084.3,17827994176,80,67.14
8/9/2013,62.29,64.01,62.71,63.52,58.61,0.19,55.67,-32.79,19517964647,0.29,1.17,-62697562.8,17776822112,80,67.17
8/12/2013,64.14,64.27,62.87,63.59,65.9,0.18,86.15,-12.07,19609045122,0.31,1.23,168025261.9,17848347089,80,67.52
8/13/2013,67.31,64.81,63.15,63.71,74.29,0.36,162.03,-8.44,19829463597,0.33,1.42,699586196.1,17984449382,100,68.46
8/14/2013,68.58,65.43,63.47,63.86,76.77,0.53,202.79,-8.23,20018499286,0.36,1.47,241209539.5,17973110167,100,69.53
8/15/2013,68.5,65.97,63.77,64.01,76.25,0.58,169.33,-9.9,19895962547,0.39,1.5,-10329847.1,18013028754,64,70.45
8/16/2013,69.13,66.52,64.08,64.16,77.48,0.61,165.76,-3.49,19986511183,0.42,1.45,57199573,18076521520,64,71.23
8/19/2013,69.9,67.1,64.41,64.33,78.93,0.63,167.92,-9.33,20114101805,0.45,1.46,98627551.4,18046911108,76,72.02
8/20/2013,68.95,67.53,64.7,64.47,72.73,0.53,130.05,-20.95,20024457299,0.48,1.46,-85440179.3,17961860456,76,72.31
8/21/2013,69.14,67.93,64.97,64.62,73.17,0.43,108.7,-18.94,20108401316,0.51,1.41,15470882.3,17910637031,76,72.81
8/22/2013,69.22,68.31,65.25,64.76,73.38,0.33,91.03,-17.94,20169434206,0.53,1.39,5236622,17928230224,76,73.15
8/23/2013,68.94,68.62,65.49,64.9,71.39,0.22,78.01,-21.17,20113768705,0.54,1.33,-15430476.7,17919056518,76,73.34
8/26/2013,69.22,68.93,65.74,65.03,72.21,0.13,80.13,-17.92,20196484591,0.55,1.33,23044645.6,17878468331,76,73.55
8/27/2013,67.17,69.02,65.9,65.13,58.88,-0.09,35.24,-41.85,20090469895,0.54,1.41,-217849598,17802403565,76,73.33
8/28/2013,67.5,69.12,66.07,65.23,60.16,-0.22,25.05,-38.01,20167348132,0.53,1.41,25377505.9,17802403565,64,73.07
8/29/2013,67.61,69.23,66.24,65.33,60.61,-0.3,28.49,-38.59,20227243863,0.51,1.36,6846082.1,17755216064,64,72.82
8/30/2013,66.97,69.27,66.37,65.41,56.71,-0.4,6.2,-58.04,20159164087,0.49,1.33,-43584672.6,17702335700,64,72.46
9/3/2013,67.17,69.32,66.5,65.5,57.6,-0.45,16.83,-90.7,20242164087,0.47,1.37,16135200,17634748608,60,72.2
9/4/2013,68.61,69.51,66.69,65.61,63.61,-0.38,47.02,-54.25,20328395717,0.44,1.42,124578836.6,17618255556,56,72.12
9/5/2013,68.12,69.63,66.85,65.72,60.49,-0.36,28.51,-66.58,20269322239,0.42,1.39,-28869208.7,17586534390,52,71.85
9/6/2013,68.54,69.78,67.02,65.82,62.21,-0.33,16.23,-55.95,20359175983,0.4,1.38,37873353,17654276444,48,71.54
9/9/2013,69.68,70.02,67.23,65.95,66.45,-0.23,94.84,-17.91,20444321540,0.39,1.38,96733866.6,17672298585,24,71.26
9/10/2013,68.03,70.08,67.36,66.05,56.54,-0.28,-8.54,-64.3,20258579062,0.37,1.47,-306029305.5,17592932598,24,70.75
9/11/2013,64.19,69.77,67.34,66.06,41.11,-0.55,-322.46,-93.61,20033973044,0.34,1.67,-864351339.8,17515055019,24,69.78
9/12/2013,64.9,69.56,67.35,66.09,44.14,-0.66,-224.36,-82.64,20134741414,0.3,1.64,71706771.7,17557655732,24,69.14
9/13/2013,63.78,69.26,67.32,66.1,40.62,-0.78,-202.6,-99.56,20060055619,0.26,1.61,-83140226.2,17487162721,24,68.33
9/16/2013,61.67,68.79,67.2,66.06,34.92,-0.96,-233.42,-95.22,19922959748,0.21,1.67,-289560189.6,17405321206,-76,67.25
9/17/2013,62.42,68.44,67.11,66.04,38.2,-0.98,-177.28,-86.66,20022774304,0.16,1.68,74172196.3,17433352575,-76,66.52
9/18/2013,63.75,68.24,67.09,66.05,43.71,-0.86,-107.2,-71.24,20136954850,0.11,1.67,152727898.1,17480521737,-76,66.07
9/19/2013,64.84,68.17,67.1,66.08,47.79,-0.68,-58.92,-58.68,20237708523,0.07,1.67,109710675.5,17473181923,-76,65.94
9/20/2013,64.14,68.04,67.09,66.09,45.51,-0.57,-59.04,-66.74,20063547572,0.03,1.68,-121703673.1,17338157173,-76,65.74
9/23/2013,67.46,68.24,67.21,66.17,56.2,-0.27,30.39,-28.47,20253368425,0.01,1.86,630129306.1,17361651553,-76,66.26
9/24/2013,67.24,68.4,67.31,66.25,55.43,-0.08,38.4,-31,20162310343,0,1.8,-20041884,17301062778,-76,66.79
9/25/2013,66.16,68.44,67.37,66.3,51.65,-0.02,9.23,-43.48,20083095507,0,1.76,-85694609.1,17223778859,-72,66.9
9/26/2013,66.83,68.54,67.46,66.36,53.75,0.06,20.51,-35.75,20142382421,-0.01,1.7,39734089.7,17223520664,-56,67.19
9/27/2013,66.33,68.58,67.52,66.41,51.95,0.07,5.93,-41.01,20085390119,-0.01,1.64,-28256783.5,17225116125,-56,67.41
9/30/2013,65.48,68.54,67.54,66.45,48.9,0.02,-17.34,-40.57,20020370525,-0.01,1.61,-55747800,17202070570,-56,67.41
10/1/2013,67.08,68.65,67.63,66.51,54.3,0.09,23.82,-18.01,20108814192,-0.01,1.62,141677910,17271118292,-56,67.77
10/2/2013,67.31,68.77,67.72,66.58,55.03,0.14,45.25,-14.79,20181087810,0,1.58,16521749.1,17303167994,-20,68.35
10/3/2013,66.43,68.8,67.77,66.63,51.62,0.11,33.95,-27.17,20100423709,0.01,1.59,-70887611.8,17259610061,-20,68.71
10/4/2013,66.37,68.82,67.82,66.68,51.4,0.08,19.38,-28.09,20035726018,0.01,1.54,-3513084.6,17290457292,-20,69.14
10/7/2013,67.05,68.91,67.89,66.74,53.94,0.1,68.58,-25.27,20113775703,0.01,1.53,52644512.6,17263732457,-20,69.87
10/8/2013,66.08,68.89,67.93,66.78,49.9,0.04,45.94,-51.67,20041068915,0.02,1.52,-70758246,17196778538,-20,70.25
10/9/2013,66.88,68.95,67.99,66.83,53.04,0.06,43.05,-33.39,20116476893,0.02,1.51,60884401.1,17253154185,-20,70.39
10/10/2013,67.32,69.05,68.07,66.89,54.69,0.09,75.38,-32.31,20186106004,0.03,1.46,30351329.6,17251338409,-20,70.64
10/11/2013,67.77,69.18,68.16,66.96,56.41,0.13,77.56,-12.63,20253020630,0.03,1.44,30305633.9,17302370050,-20,70.83
10/14/2013,68.23,69.34,68.27,67.04,58.15,0.17,110.51,-6.65,20318475493,0.04,1.43,30213965,17343325950,-20,70.79
10/15/2013,68.61,69.52,68.38,67.12,59.57,0.21,162.02,-12.03,20398469895,0.06,1.39,30181887.8,17341356325,-16,70.82
10/16/2013,68.96,69.72,68.51,67.21,60.89,0.25,177.17,-5.05,20461225668,0.07,1.33,21788804.5,17350100873,88,70.97
10/17/2013,69.44,69.95,68.65,67.31,62.71,0.28,178.8,-0.92,20524604955,0.08,1.29,30700926.2,17406505655,92,71.26
10/18/2013,70.07,70.21,68.81,67.42,64.99,0.33,207.61,-1.19,20597218670,0.1,1.24,45557845.3,17463975410,96,71.53
10/21/2013,71.85,70.62,69.03,67.56,70.5,0.44,241.69,-6.39,20696715521,0.12,1.31,177293438.7,17517687257,100,72.44
10/22/2013,71.64,70.97,69.24,67.69,69.1,0.48,184.45,-17.1,20563240364,0.15,1.43,-28416861,17538993881,100,73.21
10/23/2013,72.36,71.36,69.47,67.84,71.2,0.51,173.91,-6.96,20641647642,0.18,1.39,57033453.9,17600717709,96,73.94
10/24/2013,73.36,71.8,69.72,68,73.82,0.56,169.09,-1.03,20737809293,0.2,1.4,95498136.1,17686120860,96,74.84
10/25/2013,72.51,72.12,69.94,68.14,68.11,0.5,140.4,-13.23,20653386620,0.23,1.38,-71776156.8,17619377185,100,75.41
10/28/2013,73.07,72.46,70.16,68.29,69.77,0.46,121.85,-6.1,20790954850,0.26,1.36,77065722.2,17717400110,76,75.9
10/29/2013,71.18,72.59,70.31,68.4,58.69,0.28,89.06,-41.73,20632050721,0.27,1.51,-299740858.1,17586019562,84,76.08
10/30/2013,72.36,72.82,70.49,68.53,62.67,0.21,77.72,-26.53,20720564367,0.29,1.52,103968128.5,17630358976,84,76.45
10/31/2013,72.04,73,70.66,68.65,60.98,0.12,72.57,-33.17,20651753310,0.29,1.47,-21634196.2,17593181805,84,76.58
11/1/2013,71.66,73.13,70.8,68.76,58.9,0.03,51.03,-43.95,20583052120,0.3,1.46,-26209503.8,17588739085,84,76.54
11/4/2013,72.62,73.33,70.97,68.89,62.37,0.01,62.5,-31.23,20644190679,0.3,1.44,58711357.7,17648809441,84,76.68
11/5/2013,72.43,73.5,71.14,69.02,61.29,-0.02,65.02,-34.87,20577842883,0.3,1.39,-12327420.4,17637655570,56,76.59
11/6/2013,72.22,73.59,71.27,69.12,57.55,-0.1,37.83,-54.65,20522015731,0.3,1.37,-36136915.4,17627431054,56,76.36
11/7/2013,71.02,73.55,71.34,69.2,51.29,-0.23,0.26,-85.71,20456380322,0.29,1.38,-79070977.7,17563129766,56,75.86
11/8/2013,72.17,73.63,71.46,69.31,56.2,-0.24,5.92,-59.87,20526188579,0.28,1.37,80502882.6,17623614240,56,75.59
11/11/2013,71.96,73.68,71.57,69.4,55.08,-0.26,-1.81,-75.18,20469342533,0.26,1.35,-12267376.8,17639428553,56,75.27
11/12/2013,72.09,73.74,71.68,69.5,55.69,-0.26,8.18,-71.6,20520441204,0.25,1.32,7010737.6,17632778337,56,74.97
11/13/2013,72.18,73.81,71.78,69.6,56.1,-0.25,-9.67,-69.3,20569730917,0.24,1.28,4367068.6,17651877367,56,74.68
11/14/2013,73.26,73.97,71.93,69.71,60.85,-0.18,83.17,-41.27,20640314542,0.23,1.28,75955038.8,17701130593,48,74.62
11/15/2013,72.8,74.07,72.05,69.82,58,-0.16,73.56,-53.07,20560858978,0.22,1.23,-35993370.2,17638958488,48,74.49
